SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-24-2025,Townhouse,299 Cross St #299,Winchester,MA,01890,615000,2,1.5,Winchester,1452,7540,1960,,424,235,Sold,,,https://www.redfin.com/MA/Winchester/299-Cross-St-01890/unit-299/home/11452808,MLS PIN,73330688,N,Y,42.4660351,-71.1393372
PAST SALE,June-27-2025,Townhouse,63 Church St #63,Winchester,MA,01890,1100000,4,2.5,Winchester,3157,,1866,,348,,Sold,,,https://www.redfin.com/MA/Winchester/63-Church-St-01890/unit-63/home/195588203,MLS PIN,73371836,N,Y,42.451172,-71.143484
PAST SALE,February-5-2026,Condo/Co-op,666 Main St #312,Winchester,MA,01890,750000,2,2,Winchester,1240,,1982,,605,572,Sold,,,https://www.redfin.com/MA/Winchester/666-Main-St-01890/unit-312/home/11448976,MLS PIN,73466541,N,Y,42.4550543,-71.1383633
PAST SALE,September-26-2025,Townhouse,171 Swanton St #60,Winchester,MA,01890,738000,3,2.5,Winchester,1824,,1985,,405,539,Sold,,,https://www.redfin.com/MA/Winchester/171-Swanton-St-01890/unit-60/home/11453629,MLS PIN,73422508,N,Y,42.4644244,-71.1345654
PAST SALE,October-17-2025,Single Family Residential,4 Oakland Cir,Winchester,MA,01890,1651000,3,2,Winchester,2368,10019,1951,,697,,Sold,,,https://www.redfin.com/MA/Winchester/4-Oakland-Cir-01890/home/11447172,MLS PIN,73426639,N,Y,42.4418027,-71.1406772
PAST SALE,June-2-2025,Single Family Residential,11 Chesterford Rd E,Winchester,MA,01890,2000000,4,3.5,Winchester,3039,13721,1927,,658,,Sold,,,https://www.redfin.com/MA/Winchester/11-Chesterford-Rd-E-01890/home/11459419,MLS PIN,73360401,N,Y,42.4566304,-71.1497091
PAST SALE,March-24-2025,Townhouse,299 Cross St #299,Winchester,MA,01890,615000,2,1.5,Winchester,1452,7540,1960,,424,235,Sold,,,https://www.redfin.com/MA/Winchester/299-Cross-St-01890/unit-299/home/11452808,MLS PIN,73330688,N,Y,42.4660351,-71.1393372
PAST SALE,June-27-2025,Townhouse,63 Church St #63,Winchester,MA,01890,1100000,4,2.5,Winchester,3157,,1866,,348,,Sold,,,https://www.redfin.com/MA/Winchester/63-Church-St-01890/unit-63/home/195588203,MLS PIN,73371836,N,Y,42.451172,-71.143484
PAST SALE,February-5-2026,Condo/Co-op,666 Main St #312,Winchester,MA,01890,750000,2,2,Winchester,1240,,1982,,605,572,Sold,,,https://www.redfin.com/MA/Winchester/666-Main-St-01890/unit-312/home/11448976,MLS PIN,73466541,N,Y,42.4550543,-71.1383633
PAST SALE,,Multi-Family (2-4 Unit),160 Swanton St #158,Winchester,MA,01890,1199000,12,7.5,,7645,10019,2024,,157,,,,,https://www.redfin.com/MA/Winchester/160-Swanton-St-01890/unit-158/home/11449746,,,N,Y,42.4606944,-71.1366588
PAST SALE,August-11-2025,Multi-Family (2-4 Unit),540-542 Washington St,Winchester,MA,01890,1120000,4,2,Winchester,2060,12310,1917,,544,,Sold,,,https://www.redfin.com/MA/Winchester/540-542-Washington-St-01890/home/196998737,MLS PIN,73405718,N,Y,42.4669547,-71.1259259
PAST SALE,October-21-2025,Townhouse,7 Wainwright Rd #13,Winchester,MA,01890,2155000,3,4.5,Winchester,3186,,1988,,676,1180,Sold,,,https://www.redfin.com/MA/Winchester/7-Wainwright-Rd-01890/unit-13/home/11464887,MLS PIN,73443550,N,Y,42.456116,-71.167508
PAST SALE,June-30-2025,Single Family Residential,1 Saint Augustine Ct,Winchester,MA,01890,2200000,4,3,Winchester,3818,20007,1967,,576,,Sold,,,https://www.redfin.com/MA/Winchester/1-Saint-Augustine-Ct-01890/home/11463826,MLS PIN,73373421,N,Y,42.4524981,-71.1632965
PAST SALE,December-18-2025,Single Family Residential,19 Laurel Hill Ln,Winchester,MA,01890,2400000,5,4.5,Winchester,3700,13338,1954,,649,,Sold,,,https://www.redfin.com/MA/Winchester/19-Laurel-Hill-Ln-01890/home/11439976,MLS PIN,73460779,N,Y,42.4722447,-71.119088
PAST SALE,May-27-2025,Multi-Family (2-4 Unit),548 Eastern Ave,Lynn,MA,01902,770000,4,2,East Lynn,1972,5114,1910,,390,,Sold,,,https://www.redfin.com/MA/Lynn/548-Eastern-Ave-01902/home/11559525,MLS PIN,73358528,N,Y,42.4820726,-70.937836
PAST SALE,September-19-2025,Condo/Co-op,154 Lynnway #509,Lynn,MA,01902,370000,2,2.5,Lynn,1525,189102,1985,,243,993,Sold,,,https://www.redfin.com/MA/Lynn/154-Lynnway-01902/unit-509/home/11579841,MLS PIN,73378778,N,Y,42.4583645,-70.9430236
PAST SALE,July-11-2025,Condo/Co-op,13 Nahant St Unit 2E,Lynn,MA,01902,410000,2,2,Diamond District,810,7927,2024,,506,300,Sold,,,https://www.redfin.com/MA/Lynn/13-Nahant-St-01902/unit-2E/home/194112555,MLS PIN,73323034,N,Y,42.4630023,-70.9387904
PAST SALE,May-30-2025,Condo/Co-op,17 Broad St #2,Lynn,MA,01902,350000,2,1,Diamond District,850,1660,1890,,412,225,Sold,,,https://www.redfin.com/MA/Lynn/17-Broad-St-01902/unit-2/home/11571665,MLS PIN,73356032,N,Y,42.4642598,-70.9354305
PAST SALE,April-25-2025,Multi-Family (2-4 Unit),205 Western Ave,Lynn,MA,01904,825000,4,2,Lynn,1909,5920,1903,,432,,Sold,,,https://www.redfin.com/MA/Lynn/205-Western-Ave-01904/home/11541309,MLS PIN,73350889,N,Y,42.4783021,-70.9481544
PAST SALE,June-27-2025,Multi-Family (2-4 Unit),60 Lynnfield St,Lynn,MA,01904,655000,3,2,Lynn,1807,4861,1880,,362,,Sold,,,https://www.redfin.com/MA/Lynn/60-Lynnfield-St-01904/home/11542144,MLS PIN,73378226,N,Y,42.4861733,-70.9633288
PAST SALE,May-5-2025,Single Family Residential,15 Hood St,Lynn,MA,01905,470000,5,1.5,Lynn,1970,4251,1900,,239,,Sold,,,https://www.redfin.com/MA/Lynn/15-Hood-St-01905/home/11548305,MLS PIN,73358162,N,Y,42.4617993,-70.9690752
PAST SALE,November-26-2025,Single Family Residential,16 Newton Ave,Lynn,MA,01905,600000,3,1.5,West Lynn,1533,5179,1930,,391,,Sold,,,https://www.redfin.com/MA/Lynn/16-Newton-Ave-01905/home/11322915,MLS PIN,73443747,N,Y,42.4686051,-70.9752823
PAST SALE,January-13-2026,Townhouse,28 Margin St Unit A,Lynn,MA,01905,460000,2,2.5,Lynn,1290,58074,1988,,357,485,Sold,,,https://www.redfin.com/MA/Lynn/28-Margin-St-01905/unit-A/home/11550067,MLS PIN,73456622,N,Y,42.4574,-70.9771204
PAST SALE,October-31-2025,Multi-Family (2-4 Unit),55-57 Linwood Rd,Lynn,MA,01905,1100000,6,3,Lynn,3064,5001,1910,,359,,Sold,,,https://www.redfin.com/MA/Lynn/55-Linwood-Rd-01905/home/11544587,MLS PIN,73422436,N,Y,42.4701058,-70.9660652
PAST SALE,December-19-2025,Single Family Residential,14 River Street Pl,Lynn,MA,01905,399900,2,1,Lynn,1052,1799,1850,,380,,Sold,,,https://www.redfin.com/MA/Lynn/14-River-Street-Pl-01905/home/11549893,MLS PIN,73436324,N,Y,42.4553662,-70.9774886
PAST SALE,February-2-2026,Single Family Residential,11 Linwood Rd,Lynn,MA,01905,510000,3,2,Lynn,1500,5349,1920,,340,,Sold,,,https://www.redfin.com/MA/Lynn/11-Linwood-Rd-01905/home/11544558,MLS PIN,73448943,N,Y,42.4710342,-70.9644411
PAST SALE,July-15-2025,Townhouse,29 Glen Ct #1,Lynn,MA,01905,645000,3,2.5,Lynn,1863,,2016,,346,,Sold,,,https://www.redfin.com/MA/Lynn/29-Glen-Ct-01905/unit-1/home/179812569,MLS PIN,73380797,N,Y,42.463211,-70.9892883
PAST SALE,July-31-2025,Mobile/Manufactured Home,846 Broadway (route 1) #2,Saugus,MA,01906,105000,2,1,Saugus Mobile Home Park,900,,1969,,117,460,Sold,,,https://www.redfin.com/MA/Saugus/846-Broadway-01906/unit-2/home/195210652,MLS PIN,73400363,N,Y,42.4705149,-71.0237303
PAST SALE,April-8-2025,Single Family Residential,6 Clifton Ave,Saugus,MA,01906,555000,3,2,Saugus,885,3045,1930,,627,,Sold,,,https://www.redfin.com/MA/Saugus/6-Clifton-Ave-01906/home/11534951,MLS PIN,73337694,N,Y,42.4490246,-71.0036937
PAST SALE,August-29-2025,Townhouse,1402 Sheffield Way #1402,Saugus,MA,01906,540000,2,3,Saugus,2402,,1984,,225,574,Sold,,,https://www.redfin.com/MA/Saugus/1402-Sheffield-Way-01906/home/8387897,MLS PIN,73416620,N,Y,42.4681817,-71.0350525
PAST SALE,May-14-2025,Single Family Residential,82 Hammersmith Dr,Saugus,MA,01906,930000,4,2.5,Hammersmith Village,2080,34722,2005,,447,21,Sold,,,https://www.redfin.com/MA/Saugus/82-Hammersmith-Dr-01906/home/8406014,MLS PIN,73356317,N,Y,42.4623847,-71.038657
PAST SALE,March-13-2025,Condo/Co-op,7A Thomas St Unit J1,Saugus,MA,01906,440000,2,2,Saugus,1180,,1981,,373,420,Sold,,,https://www.redfin.com/MA/Saugus/7-Thomas-St-01906/unit-J1/home/8399264,MLS PIN,73336124,N,Y,42.4785616,-71.0254929
PAST SALE,June-11-2025,Multi-Family (2-4 Unit),9-15 Maple St,Saugus,MA,01906,950000,12,4,Saugus,4800,10001,1937,,198,,Sold,,,https://www.redfin.com/MA/Saugus/9-Maple-St-01906/home/8368350,MLS PIN,73380408,N,Y,42.4511358,-71.0145391
PAST SALE,November-17-2025,Condo/Co-op,1 Atkinson Dr #3,Saugus,MA,01906,300000,2,1,Saugus,830,,1974,,361,325,Sold,,,https://www.redfin.com/MA/Saugus/1-Atkinson-Dr-01906/unit-3/home/8382919,MLS PIN,73450108,N,Y,42.4587615,-70.9919727
PAST SALE,April-30-2025,Condo/Co-op,9 Broadway #110,Saugus,MA,01906,390000,1,1,Saugus,840,,1975,,464,383,Sold,,,https://www.redfin.com/MA/Saugus/9-Broadway-01906/unit-110/home/8405084,MLS PIN,73356224,N,Y,42.5019528,-71.0166667
PAST SALE,October-3-2025,Single Family Residential,42 Crescent,Saugus,MA,01906,750000,3,1.5,Saugus,1483,11020,1976,,506,,Sold,,,https://www.redfin.com/MA/Saugus/42-Crescent-Ave-01906/home/8379416,MLS PIN,73422224,N,Y,42.4565699,-71.0202703
PAST SALE,August-29-2025,Single Family Residential,58 Adams Ave,Saugus,MA,01906,751000,3,2,Saugus,1500,,1905,,501,,Sold,,,https://www.redfin.com/MA/Saugus/58-Adams-Ave-01906/home/8374177,MLS PIN,73409439,N,Y,42.4554853,-71.0137233
PAST SALE,January-23-2026,Single Family Residential,39 Roosevelt Ave,Danvers,MA,01923,850000,4,2.5,Danvers,2601,12001,1957,,327,,Sold,,,https://www.redfin.com/MA/Danvers/39-Roosevelt-Ave-01923/home/11289864,MLS PIN,73464351,N,Y,42.5715014,-70.9466447
PAST SALE,April-4-2025,Single Family Residential,31-A Centre St,Danvers,MA,01923,565000,3,1.5,Danvers,1575,7501,1950,,359,,Sold,,,https://www.redfin.com/MA/Danvers/31A-Centre-St-01923/home/145637788,MLS PIN,73340900,N,Y,42.5633202,-70.9601365
PAST SALE,December-22-2025,Townhouse,100 Kirkbride Dr #119,Danvers,MA,01923,970000,2,2.5,Danvers,2608,,2016,,372,656,Sold,,,https://www.redfin.com/MA/Danvers/100-Kirkbride-Dr-01923/unit-119/home/113873409,MLS PIN,73446250,N,Y,42.5794007,-70.9715031
PAST SALE,January-21-2026,Single Family Residential,244 Moulton Dr,Lynnfield,MA,01940,1000000,3,2.5,Sherwood Forest,2990,21584,1972,,334,,Sold,,,https://www.redfin.com/MA/Lynnfield/244-Moulton-Dr-01940/home/11336336,MLS PIN,73459907,N,Y,42.5169759,-71.0130733
PAST SALE,March-18-2025,Single Family Residential,158 Walnut St,Lynnfield,MA,01940,950000,5,2,Lynnfield,2938,15146,1955,,323,,Sold,,,https://www.redfin.com/MA/Lynnfield/158-Walnut-St-01940/home/11334376,MLS PIN,73337621,N,Y,42.5239584,-71.0333175
PAST SALE,October-24-2025,Single Family Residential,1217 Main St,Lynnfield,MA,01940,925000,4,2.5,Lynnfield,2974,1,1948,,311,,Sold,,,https://www.redfin.com/MA/Lynnfield/1217-Main-St-01940/home/11327908,MLS PIN,73434792,N,Y,42.5565626,-71.0412106
PAST SALE,October-7-2025,Single Family Residential,113 River St,Middleton,MA,01949,675000,5,3.5,Middleton,2594,21870,1951,,260,,Sold,,,https://www.redfin.com/MA/Middleton/113-River-St-01949/home/11344733,MLS PIN,73425996,N,Y,42.5719899,-71.0181808
PAST SALE,June-13-2025,Single Family Residential,48 Perley Ave,Peabody,MA,01960,875000,3,2,Peabody,1786,15625,1963,,490,,Sold,,,https://www.redfin.com/MA/Peabody/48-Perley-Ave-01960/home/11353166,MLS PIN,73348222,N,Y,42.5485689,-71.0288601
PAST SALE,August-28-2025,Single Family Residential,18 Lisburn St,Peabody,MA,01960,745000,3,1.5,Peabody,1574,16100,1968,,473,,Sold,,,https://www.redfin.com/MA/Peabody/18-Lisburn-St-01960/home/11360695,MLS PIN,73405842,N,Y,42.5424848,-71.0100783
PAST SALE,February-13-2026,Mobile/Manufactured Home,261 Newbury Unit 72C,Peabody,MA,01960,103000,2,1,Pine Grove Park,624,,1969,,165,451,Sold,,,https://www.redfin.com/MA/Peabody/261-Newbury-St-01960/unit-72C/home/200049081,MLS PIN,73470453,N,Y,42.5526098,-70.98048069
PAST SALE,November-10-2025,Single Family Residential,2 Curwen Rd,Peabody,MA,01960,580000,3,1,Peabody,1360,15098,1956,,426,,Sold,,,https://www.redfin.com/MA/Peabody/2-Curwen-Rd-01960/home/11355034,MLS PIN,73402486,N,Y,42.5524752,-70.9979359
PAST SALE,July-11-2025,Single Family Residential,3 Coolidge Ave,Peabody,MA,01960,550000,2,1,Peabody,1005,9879,1959,,547,,Sold,,,https://www.redfin.com/MA/Peabody/3-Coolidge-Ave-01960/home/11395161,MLS PIN,73381325,N,Y,42.5104743,-70.9479404
PAST SALE,June-3-2025,Townhouse,13 Boulderbrook Dr #13,Peabody,MA,01960,560000,2,1.5,Peabody,1258,,1990,,445,448,Sold,,,https://www.redfin.com/MA/Peabody/13-Boulderbrook-Dr-01960/unit-13/home/11387162,MLS PIN,73360366,N,Y,42.513685,-70.972617
PAST SALE,April-25-2025,Single Family Residential,7 Fairmount,Peabody,MA,01960,645000,2,2,Peabody,1778,8586,1920,,363,,Sold,,,https://www.redfin.com/MA/Peabody/7-Fairmount-Rd-01960/home/11369497,MLS PIN,73346735,N,Y,42.535572,-70.9350241
PAST SALE,October-17-2025,Single Family Residential,18 Appleby Rd,Salem,MA,01970,670000,4,2,South Salem,2080,17267,1964,,322,,Sold,,,https://www.redfin.com/MA/Salem/18-Appleby-Rd-01970/home/8359749,MLS PIN,73421204,N,Y,42.499842,-70.9335728
PAST SALE,May-12-2025,Single Family Residential,39 Alderbrook Dr,Topsfield,MA,01983,1140000,4,3.5,Topsfield,2384,87555,1974,,478,,Sold,,,https://www.redfin.com/MA/Topsfield/39-Alderbrook-Dr-01983/home/8388744,MLS PIN,73365984,N,Y,42.6206324,-70.9679846
PAST SALE,April-29-2025,Townhouse,3104 Maple Brook Rd #3104,Bellingham,MA,02019,550000,2,2.5,Bellingham,2218,,2005,,248,392,Sold,,,https://www.redfin.com/MA/Bellingham/3104-Maple-Brook-Rd-02019/unit-3104/home/179764089,MLS PIN,73344729,N,Y,42.0797175,-71.4601999
PAST SALE,May-8-2025,Single Family Residential,363 Maple St,Bellingham,MA,02019,570000,2,2,Bellingham,2000,38895,1950,,285,,Sold,,,https://www.redfin.com/MA/Bellingham/363-Maple-St-02019/home/8814060,MLS PIN,73353841,N,Y,42.0930737,-71.4505993
PAST SALE,September-29-2025,Single Family Residential,941 S Main St,Bellingham,MA,02019,305000,3,1,Bellingham,1912,31498,1870,,160,,Sold,,,https://www.redfin.com/MA/Bellingham/941-S-Main-St-02019/home/8819593,MLS PIN,73418051,N,Y,42.0636137,-71.4785189
PAST SALE,August-8-2025,Single Family Residential,76 N Main St,Bellingham,MA,02019,499000,3,1.5,Bellingham,1289,18395,1962,,387,,Sold,,,https://www.redfin.com/MA/Bellingham/76-N-Main-St-02019/home/8813634,MLS PIN,73387685,N,Y,42.0963291,-71.4748001
PAST SALE,May-12-2025,Single Family Residential,5 Bertine,Bellingham,MA,02019,480000,3,2,Bellingham,1456,6200,1940,,330,,Sold,,,https://www.redfin.com/MA/Bellingham/5-Bertine-St-02019/home/8819992,MLS PIN,73357135,N,Y,42.0614504,-71.4630753
PAST SALE,July-21-2025,Single Family Residential,50 Wall St,Canton,MA,02021,549000,3,1.5,Canton,1516,3818,1800,,362,,Sold,,,https://www.redfin.com/MA/Canton/50-Wall-St-02021/home/11827248,MLS PIN,73363146,N,Y,42.1536711,-71.1487657
PAST SALE,October-3-2025,Condo/Co-op,20 Audubon Way #403,Canton,MA,02021,834200,2,2.5,Canton,1440,,2025,,579,450,Sold,,,https://www.redfin.com/MA/Canton/20-Audubon-Way-02021/unit-403/home/193939367,MLS PIN,73320005,N,Y,42.1598852,-71.1419189
PAST SALE,October-3-2025,Condo/Co-op,20 Audubon Way #207,Canton,MA,02021,829200,2,2.5,Canton,1440,,2025,,576,450,Sold,,,https://www.redfin.com/MA/Canton/20-Audubon-Way-02021/unit-207/home/195110946,MLS PIN,73348515,N,Y,42.1598852,-71.1419189
PAST SALE,December-12-2025,Condo/Co-op,20 Audubon Way #206,Canton,MA,02021,710000,2,2.5,Canton,1421,,2025,,500,470,Sold,,,https://www.redfin.com/MA/Canton/20-Audubon-Way-02021/unit-206/home/195808000,MLS PIN,73457696,N,Y,42.1598852,-71.1419189
PAST SALE,October-8-2025,Condo/Co-op,20 Audubon Way #107,Canton,MA,02021,821800,2,2.5,Canton,1440,,2025,,571,450,Sold,,,https://www.redfin.com/MA/Canton/20-Audubon-Way-02021/unit-107/home/196546221,MLS PIN,73408232,N,Y,42.1598852,-71.1419189
PAST SALE,October-3-2025,Condo/Co-op,20 Audubon Way #204,Canton,MA,02021,764150,2,2.5,Canton,1421,,2025,,538,450,Sold,,,https://www.redfin.com/MA/Canton/20-Audubon-Way-02021/unit-204/home/194137673,MLS PIN,73399397,N,Y,42.1598852,-71.1419189
PAST SALE,October-3-2025,Condo/Co-op,20 Audubon Way #308,Canton,MA,02021,803900,2,2.5,Canton,1440,,2025,,558,480,Sold,,,https://www.redfin.com/MA/Canton/20-Audubon-Way-02021/unit-308/home/196735551,MLS PIN,73411733,N,Y,42.1598852,-71.1419189
PAST SALE,October-7-2025,Condo/Co-op,20 Audubon Way #407,Canton,MA,02021,825800,2,2.5,Canton,1440,,2025,,573,450,Sold,,,https://www.redfin.com/MA/Canton/20-Audubon-Way-02021/unit-407/home/193639445,MLS PIN,73314290,N,Y,42.1598852,-71.1419189
PAST SALE,September-18-2025,Single Family Residential,114 Indian Ln,Canton,MA,02021,1430000,4,2.5,Canton,3006,43560,2019,,476,,Sold,,,https://www.redfin.com/MA/Canton/114-Indian-Ln-02021/home/160376869,MLS PIN,73399516,N,Y,42.1547507,-71.0946941
PAST SALE,April-30-2025,Condo/Co-op,47 Will Dr #108,Canton,MA,02021,300000,1,1,Canton,758,,1971,,396,425,Sold,,,https://www.redfin.com/MA/Canton/47-Will-Dr-02021/unit-108/home/11830458,MLS PIN,73354518,N,Y,42.1469297,-71.1231017
PAST SALE,April-4-2025,Single Family Residential,6 Redman Rd,Canton,MA,02021,710000,3,1.5,Canton,1500,16200,1961,,473,,Sold,,,https://www.redfin.com/MA/Canton/6-Redman-Rd-02021/home/11705281,MLS PIN,73340684,N,Y,42.1803736,-71.1204583
PAST SALE,March-28-2025,Single Family Residential,34 Farm St,Canton,MA,02021,610000,3,1,Canton,1300,9094,1955,,469,,Sold,,,https://www.redfin.com/MA/Canton/34-Farm-St-02021/home/11832319,MLS PIN,73339483,N,Y,42.1838184,-71.1131238
PAST SALE,July-21-2025,Single Family Residential,50 Wall St,Canton,MA,02021,549000,3,1.5,Canton,1516,3818,1800,,362,,Sold,,,https://www.redfin.com/MA/Canton/50-Wall-St-02021/home/11827248,MLS PIN,73363146,N,Y,42.1536711,-71.1487657
PAST SALE,October-3-2025,Condo/Co-op,20 Audubon Way #207,Canton,MA,02021,829200,2,2.5,Canton,1440,,2025,,576,450,Sold,,,https://www.redfin.com/MA/Canton/20-Audubon-Way-02021/unit-207/home/195110946,MLS PIN,73348515,N,Y,42.1598852,-71.1419189
PAST SALE,October-3-2025,Condo/Co-op,20 Audubon Way #403,Canton,MA,02021,834200,2,2.5,Canton,1440,,2025,,579,450,Sold,,,https://www.redfin.com/MA/Canton/20-Audubon-Way-02021/unit-403/home/193939367,MLS PIN,73320005,N,Y,42.1598852,-71.1419189
PAST SALE,October-7-2025,Condo/Co-op,20 Audubon Way #407,Canton,MA,02021,825800,2,2.5,Canton,1440,,2025,,573,450,Sold,,,https://www.redfin.com/MA/Canton/20-Audubon-Way-02021/unit-407/home/193639445,MLS PIN,73314290,N,Y,42.1598852,-71.1419189
PAST SALE,October-8-2025,Condo/Co-op,20 Audubon Way #107,Canton,MA,02021,821800,2,2.5,Canton,1440,,2025,,571,450,Sold,,,https://www.redfin.com/MA/Canton/20-Audubon-Way-02021/unit-107/home/196546221,MLS PIN,73408232,N,Y,42.1598852,-71.1419189
PAST SALE,October-3-2025,Condo/Co-op,20 Audubon Way #308,Canton,MA,02021,803900,2,2.5,Canton,1440,,2025,,558,480,Sold,,,https://www.redfin.com/MA/Canton/20-Audubon-Way-02021/unit-308/home/196735551,MLS PIN,73411733,N,Y,42.1598852,-71.1419189
PAST SALE,December-12-2025,Condo/Co-op,20 Audubon Way #206,Canton,MA,02021,710000,2,2.5,Canton,1421,,2025,,500,470,Sold,,,https://www.redfin.com/MA/Canton/20-Audubon-Way-02021/unit-206/home/195808000,MLS PIN,73457696,N,Y,42.1598852,-71.1419189
PAST SALE,October-3-2025,Condo/Co-op,20 Audubon Way #204,Canton,MA,02021,764150,2,2.5,Canton,1421,,2025,,538,450,Sold,,,https://www.redfin.com/MA/Canton/20-Audubon-Way-02021/unit-204/home/194137673,MLS PIN,73399397,N,Y,42.1598852,-71.1419189
PAST SALE,June-17-2025,Single Family Residential,85 Sunset Ave,Dedham,MA,02026,730000,2,1.5,Dedham,1952,6269,1950,,374,,Sold,,,https://www.redfin.com/MA/Dedham/85-Sunset-Ave-02026/home/8851825,MLS PIN,73366718,N,Y,42.2550119,-71.1585678
PAST SALE,August-18-2025,Single Family Residential,22 Sanderson Ave,Dedham,MA,02026,825000,3,1.5,Dedham,1666,14570,1952,,495,,Sold,,,https://www.redfin.com/MA/Dedham/22-Sanderson-Ave-02026/home/8862448,MLS PIN,73402465,N,Y,42.2402593,-71.1558293
PAST SALE,November-5-2025,Single Family Residential,325 East St,Dedham,MA,02026,1100000,5,2.5,Dedham,3268,3600,2023,,337,,Sold,,,https://www.redfin.com/MA/Dedham/325-East-St-02026/home/8854598,MLS PIN,73432880,N,Y,42.2495753,-71.1706474
PAST SALE,July-31-2025,Single Family Residential,19 Sprague St,Dedham,MA,02026,630000,3,1,Dedham,1204,8400,1957,,523,,Sold,,,https://www.redfin.com/MA/Dedham/19-Sprague-St-02026/home/8871641,MLS PIN,73381988,N,Y,42.2317281,-71.1589999
PAST SALE,July-9-2025,Single Family Residential,73 Walnut St,Dedham,MA,02026,405000,3,1.5,Dedham,2104,3808,1926,,192,,Sold,,,https://www.redfin.com/MA/Dedham/73-Walnut-St-02026/home/8858958,MLS PIN,73361085,N,Y,42.2451057,-71.1552258
PAST SALE,January-15-2026,Condo/Co-op,8 Fort Ln #8,Dedham,MA,02026,465000,4,1,Dedham,1181,1,1900,,394,236,Sold,,,https://www.redfin.com/MA/Dedham/8-Fort-Ln-02026/unit-8/home/197442375,MLS PIN,73422600,N,Y,42.2507948,-71.1682863
PAST SALE,June-6-2025,Single Family Residential,28 Beacon St,Dedham,MA,02026,775000,3,2,Riverdale,1272,4500,1940,,609,,Sold,,,https://www.redfin.com/MA/Dedham/28-Beacon-St-02026/home/8847718,MLS PIN,73360910,N,Y,42.2653911,-71.1782942
PAST SALE,June-25-2025,Single Family Residential,191 Schoolmaster Ln,Dedham,MA,02026,2450000,5,5.5,Dedham,5642,56036,2014,,434,29,Sold,,,https://www.redfin.com/MA/Dedham/191-Schoolmaster-Ln-02026/home/62270400,MLS PIN,73384750,N,Y,42.25877,-71.2133118
PAST SALE,August-7-2025,Single Family Residential,1154 East St,Dedham,MA,02026,695000,3,1.5,Greenlodge,1728,7800,1951,,402,,Sold,,,https://www.redfin.com/MA/Dedham/1154-East-St-02026/home/8875575,MLS PIN,73396023,N,Y,42.2239142,-71.1654373
PAST SALE,February-19-2026,Single Family Residential,5 Cobb Ln,Dedham,MA,02026,291000,3,1,Dedham,1014,9700,1900,,287,,Sold,,,https://www.redfin.com/MA/Dedham/5-Cobb-Ln-02026/home/8852108,MLS PIN,73472090,N,Y,42.2535477,-71.1571753
PAST SALE,May-15-2025,Single Family Residential,57 Grandfield St,Dedham,MA,02026,725000,3,2,Riverdale,1404,4131,1917,,516,,Sold,,,https://www.redfin.com/MA/Dedham/57-Grandfield-St-02026/home/8845080,MLS PIN,73364026,N,Y,42.2732202,-71.1794562
